"H.49.4.2","Removal services","### NACE Code: 49.42

#### Includes:
This class includes:
- removal (relocation) services to businesses and households by road transport

#### Includes Also:
This class also includes:
- leasing of removal vehicle with driver
- storage of furniture as part of the removal service"
"H.49.5","Transport via pipeline","### NACE Code: 49.5"
"H.49.5.0","Transport via pipeline","### NACE Code: 49.50

#### Includes:
This class includes:
- transport of gases, liquids, water, slurry and other commodities via pipelines
- pipeline transportation of natural gas from processing plants to local distribution systems

#### Includes Also:
This class also includes:
- operation of pump stations for the transport via pipelines

#### Excludes:
This class excludes:
- distribution of gaseous fuels, steam or water to end users through local or regional network of mains, see 35.22, 35.30, 36.00
- distribution of water by trucks, see 36.00
- retail sale of automotive fuel, see 47.30
- transport of liquids by trucks, see 49.41"
"H.50","Water transport","### NACE Code: 50

#### Includes:
This division includes the water transport of passengers or freight, whether scheduled or not, whether for professional, personal or recreational reasons. Also included are the operation of towing or pushing boats, excursion, cruise or sightseeing boats, ferries, water taxis etc. Although the location is an indicator for the separation between sea and inland water transport, the deciding factor is the type of vessel used. Transport on sea-going vessels is classified in groups 50.1 and 50.2, while transport using other vessels is classified in groups 50.3 and 50.4.

#### Excludes:
This division excludes restaurant and bar activities on board ships (see 56.11, 56.30), if carried out by separate units."
"H.50.1","Sea and coastal passenger water transport","### NACE Code: 50.1

#### Includes Also:
Also included is transportation of passengers on lakes etc., when similar types of vessels are used."
"H.50.1.0","Sea and coastal passenger water transport","### NACE Code: 50.10

#### Includes:
This class includes:
- transport of passengers over seas and coastal waters, whether scheduled or not:
  • operation of excursion, cruise or sightseeing boats
  • operation of ferries, water taxis etc.
- operation of cruise boats
- operation of sightseeing boats, excursions and other passengers sea or coastal transport

#### Includes Also:
This class also includes:
- rental of pleasure boats with crew for sea and coastal water transport (e.g. for fishing cruises)
- ferry transport of passengers with or without vehicle

#### Excludes:
This class excludes:
- restaurant and bar activities on board ships, when provided by separate units, see 56.11, 56.30
- rental of pleasure boats and yachts without crew, see 77.21
- rental of commercial ships or boats without crew, see 77.34
- operation of floating casinos not transporting passengers, see 92.00"
"H.50.2","Sea and coastal freight water transport","### NACE Code: 50.2

#### Includes Also:
This group also includes:
- transport of freight on lakes etc., when similar types of vessels are used"
"H.50.2.0","Sea and coastal freight water transport","### NACE Code: 50.20

#### Includes:
This class includes:
- transport of freight over sea and coastal waters
- transport by towing or pushing of barges, oil rigs etc.

#### Includes Also:
This class also includes:
- rental of vessels with crew for sea and coastal freight water transport
- ferry transport of unaccompanied vehicles

#### Excludes:
This class excludes:
- ferry transport of passengers with or without vehicle, see 50.10
- storage of freight, see 52.10
- harbour operation and other auxiliary activities, e.g. docking, pilotage, lighterage, vessel salvage, see 52.22
- cargo handling, see 52.24
- rental of commercial ships or boats without crew, see 77.34"
"H.50.3","Inland passenger water transport","### NACE Code: 50.3"
"H.50.3.0","Inland passenger water transport","### NACE Code: 50.30

#### Includes:
This class includes:
- transportation of passengers via rivers, canals, lakes and other inland waterways, including inside harbours and ports

#### Includes Also:
This class also includes:
- rental of pleasure boats with crew for inland water transport
- operation of sightseeing boats and excursions on inland waterways
- inland ferry transport of passengers with or without vehicle

#### Excludes:
This class excludes:
- restaurant and bar activities on board ships, when provided by separate units, see 56.11, 56.30
- rental of pleasure boats and yachts without crew, see 77.21
- operation of floating casinos not transporting passengers, see 92.00"
"H.50.4","Inland freight water transport","### NACE Code: 50.4"
"H.50.4.0","Inland freight water transport","### NACE Code: 50.40

#### Includes:
This class includes:
- transportation of freight via rivers, canals, lakes and other inland waterways, including inside harbours and ports
- transportation of freight on inland waterways, involving vessels that are not suitable for sea transport

#### Includes Also:
This class also includes:
- rental of vessels with crew for inland freight water transport

#### Excludes:
This class excludes:
- cargo handling, see 52.24
- rental of commercial ships or boats without crew, see 77.34"
"H.51","Air transport","### NACE Code: 51

#### Includes:
This division includes transportation of passengers or freight by air or via space.

#### Excludes:
This division excludes:
- crop spraying, see 01.61
- repair and maintenance of civilian aircraft or aircraft engines, see 33.16
- operation of airports, see 52.23
- aerial advertising (sky-writing), see 73.11
- aerial photography, see 74.20
- civil aerial surveillance, see 80.09
- military aerial surveillance, see 84.22"
"H.51.1","Passenger air transport","### NACE Code: 51.1"
"H.51.1.0","Passenger air transport","### NACE Code: 51.10

#### Includes:
This class includes:
- scheduled air transportation of passengers over regular routes
- charter flights for passengers
- sightseeing flights

#### Includes Also:
This class also includes:
- rental of air transport equipment with operator for the purpose of passenger transportation

#### Excludes:
This class excludes:
- rental of air transport equipment without operator, see 77.35
- air ambulances, see 86.92"
"H.51.2","Freight air transport and space transport","### NACE Code: 51.2"
"H.51.2.1","Freight air transport","### NACE Code: 51.21

#### Includes:
This class includes:
- transport freight by air whether scheduled or not

#### Includes Also:
This class also includes:
- rental of air transport equipment with operator for the purpose of freight transportation"
